,closeness_global,geometry
11517,3.741204805068626e-05,"LINESTRING (529851 180440.000000001, 529886.9999999999 180460.9999999995)"
11518,3.749672680296513e-05,"LINESTRING (529775.9999999999 180451.0000000011, 529801.3399999999 180408.7399999991)"
11519,3.754778261225004e-05,"LINESTRING (529751.6299999999 180492.1000000003, 529775.9999999999 180451.0000000011)"
11520,3.7501522542985714e-05,"LINESTRING (529699.97 180348.7699999991, 529801.3399999999 180408.7399999991)"
11521,3.746884795963418e-05,"LINESTRING (529801.3399999999 180408.7399999991, 529804.7199999999 180410.7300000004)"
11522,3.7444668923595717e-05,"LINESTRING (529804.7199999999 180410.7300000004, 529851 180440.000000001)"
11523,3.745299853920932e-05,"LINESTRING (529804.7199999999 180410.7300000004, 529859 180406.0000000012)"
11524,3.743087625583379e-05,"LINESTRING (529851 180440.000000001, 529859 180406.0000000012)"
11525,3.764448495010372e-05,"LINESTRING (529641.9999999999 180448.0000000016, 529647.9999999999 180430.9999999995)"
11526,3.764387925964574e-05,"LINESTRING (529654.9999999999 180433.9999999998, 529641.9999999999 180448.0000000016)"
11527,3.768812770461851e-05,"LINESTRING (529641.9999999999 180448.0000000016, 529609.9999999999 180502.0000000009)"
11528,3.760758304023588e-05,"LINESTRING (529675.91 180388.5300000007, 529647.9999999999 180430.9999999995)"
11529,3.760697734977789e-05,"LINESTRING (529675.91 180388.5300000007, 529654.9999999999 180433.9999999998)"
11530,3.776590969768516e-05,"LINESTRING (529609.9999999999 180502.0000000009, 529569.8200000001 180571.6600000006)"
11531,3.7597369437618395e-05,"LINESTRING (529727.21 180530.7099999997, 529751.6299999999 180492.1000000003)"
11532,3.765015934043259e-05,"LINESTRING (529699.89 180575.9399999999, 529727.21 180530.7099999997)"
11533,3.693882831463688e-05,"LINESTRING (529623.9999999999 179307.0000000009, 529725 179370.0000000005)"
11534,3.6991073555205206e-05,"LINESTRING (529511.1899999999 179264.7399999996, 529623.9999999999 179307.0000000009)"
11535,3.6902165523958235e-05,"LINESTRING (529725 179370.0000000005, 529767.9999999999 179395.9999999998)"
11536,3.6859132341974416e-05,"LINESTRING (529767.9999999999 179395.9999999998, 529908.4099999999 179483.7099999996)"
11537,3.68225014255053e-05,"LINESTRING (529930.65 179497.3499999992, 529908.4099999999 179483.7099999996)"
11538,3.7527933049383776e-05,"LINESTRING (529607.8399999999 180291.2499999997, 529700.4399999999 180347.9999999991)"
11539,3.7523443480012106e-05,"LINESTRING (529607.8399999999 180291.2499999997, 529599.7699999999 180286.3899999992)"
11540,3.75321050747313e-05,"LINESTRING (529700.4399999999 180347.9999999991, 529699.97 180348.7699999991)"
11541,3.755626501422075e-05,"LINESTRING (529699.97 180348.7699999991, 529675.91 180388.5300000007)"
11542,3.733727499840518e-05,"LINESTRING (530042.1399999999 180361.0499999997, 530020.3499999999 180360.7799999995)"
11543,3.733326349535515e-05,"LINESTRING (530060.8 180380.65, 530042.1399999999 180361.0499999997)"
11544,3.728852232379927e-05,"LINESTRING (530063.09 180298.8100000002, 530042.1399999999 180361.0499999997)"
11545,3.7356154397857536e-05,"LINESTRING (530020.3499999999 180360.7799999995, 530013.5 180385.3799999999)"
11546,3.736208152348575e-05,"LINESTRING (530013.5 180385.3799999999, 530052.7299999999 180397.9400000008)"
11547,3.7343656900019296e-05,"LINESTRING (530052.7299999999 180397.9400000008, 530060.8 180380.65)"
11548,3.7341543908028636e-05,"LINESTRING (530052.7299999999 180397.9400000008, 530077.73 180418.629999999)"
11549,3.74154098580847e-05,"LINESTRING (529875.3899999999 180403.4100000001, 529944.7799999999 180392.1700000005)"
11550,3.743536600940126e-05,"LINESTRING (529859 180406.0000000012, 529875.3899999999 180403.4100000001)"
11551,3.7074997861452584e-05,"LINESTRING (529511.1899999999 179264.7399999996, 529260.9999999999 179197.9999999998)"
11552,3.75191404707598e-05,"LINESTRING (529599.7699999999 180286.3899999992, 529506.45 180229.2399999998)"
11553,3.753385514938813e-05,"LINESTRING (529506.45 180229.2399999998, 529369.0700000001 180143.4200000002)"
11554,3.7850800190128295e-05,"LINESTRING (529569.8200000001 180571.6600000006, 529534.2899999999 180634.5799999995)"
11555,3.7168451003931535e-05,"LINESTRING (529108.2499999999 179158.3600000001, 529260.9999999999 179197.9999999998)"
11556,3.79293520167099e-05,"LINESTRING (529180.7799999999 180428.6500000002, 529139.1399999999 180401.7599999996)"
11557,3.791115343962709e-05,"LINESTRING (529223.73 180454.8500000006, 529180.7799999999 180428.6500000002)"
11558,3.79495272605713e-05,"LINESTRING (529139.1399999999 180401.7599999996, 529089.7699999999 180366.5199999991)"
11559,3.7935107774139326e-05,"LINESTRING (529139.1399999999 180401.7599999996, 529136.28 180405.3400000017)"
11560,3.793517398403478e-05,"LINESTRING (529141.9400000001 180398.2400000009, 529139.1399999999 180401.7599999996)"
11561,3.78971022346897e-05,"LINESTRING (529176.3799999999 180346.4199999998, 529141.9400000001 180398.2400000009)"
11562,3.78971022346897e-05,"LINESTRING (529141.9400000001 180398.2400000009, 529176.3799999999 180346.4199999998)"
11563,3.7856681468063286e-05,"LINESTRING (529181.9099999999 180337.9300000002, 529176.3799999999 180346.4199999998)"
11564,3.780918167517014e-05,"LINESTRING (529224 180273.9999999995, 529181.9099999999 180337.9300000002)"
11565,3.789468209162922e-05,"LINESTRING (529259.4599999997 180474.1, 529223.73 180454.8500000006)"
11566,3.7758473451247784e-05,"LINESTRING (529231.9999999999 180259.9999999998, 529224 180273.9999999995)"
11567,3.7880690886525015e-05,"LINESTRING (529301.49 180496.4199999996, 529259.4599999997 180474.1)"
11568,3.773744660597572e-05,"LINESTRING (529231.9999999999 180259.9999999998, 529243.9999999999 180241.0000000013)"
11569,3.7708475570689585e-05,"LINESTRING (529261.9999999999 180216.0000000002, 529243.9999999999 180241.0000000013)"
11570,3.7681303933897195e-05,"LINESTRING (529272.3999999999 180199.8000000002, 529261.9999999999 180216.0000000002)"
11571,3.787479790095079e-05,"LINESTRING (529342.6900000001 180518.29, 529301.49 180496.4199999996)"
11572,3.78769503041949e-05,"LINESTRING (529377.5899999999 180536.8200000001, 529342.6900000001 180518.29)"
11573,3.788192146217478e-05,"LINESTRING (529465.0600000001 180585.73, 529377.5899999999 180536.8200000001)"
11574,3.7558738780558216e-05,"LINESTRING (529325.79 180107.9000000002, 529330.2199999999 180103.6800000007)"
11575,3.756683476898553e-05,"LINESTRING (529329.3599999999 180111.8800000001, 529325.79 180107.9000000002)"
11576,3.760272524927035e-05,"LINESTRING (529291 180171.9999999991, 529329.3599999999 180111.8800000001)"
11577,3.756451348757775e-05,"LINESTRING (529357.7999999999 180131.1800000009, 529329.3599999999 180111.8800000001)"
11578,3.765285381057402e-05,"LINESTRING (529291 180171.9999999991, 529272.3999999999 180199.8000000002)"
11579,3.755839436827971e-05,"LINESTRING (529357.8999999999 180131.2500000001, 529357.7999999999 180131.1800000009)"
11580,3.75554463628532e-05,"LINESTRING (529369.0700000001 180143.4200000002, 529357.8999999999 180131.2500000001)"
11581,3.754947607767392e-05,"LINESTRING (529369.0700000001 180143.4200000002, 529372.7499999998 180141.17)"
11582,3.627523286741888e-05,"LINESTRING (529469.3699999999 178654.3199999998, 529529 178612.0000000007)"
11583,3.632428925024258e-05,"LINESTRING (529469.3699999999 178654.3199999998, 529467.74 178655.4799999999)"
11584,3.619847776840135e-05,"LINESTRING (529529 178612.0000000007, 529629 178539.0000000008)"
11585,3.658281183768415e-05,"LINESTRING (529021.9999999999 178706.0000000005, 529135.38 178625.3100000009)"
11586,3.671264723342834e-05,"LINESTRING (528976.9999999999 178738.0000000019, 529021.9999999999 178706.0000000005)"
11587,3.645843133442511e-05,"LINESTRING (529135.38 178625.3100000009, 529174.36 178597.7199999994)"
11588,3.635834931629393e-05,"LINESTRING (529426.9999999999 178683.9999999997, 529467.74 178655.4799999999)"
11589,3.64528375519981e-05,"LINESTRING (529351.3399999999 178738.5700000015, 529426.9999999999 178683.9999999997)"
11590,3.6600240052466276e-05,"LINESTRING (529247.9 178814.600000001, 529351.3399999999 178738.5700000015)"
11591,3.6709671415057534e-05,"LINESTRING (529247.9 178814.600000001, 529219.0499999999 178835.1299999996)"
11592,3.677751601708773e-05,"LINESTRING (529219.0499999999 178835.1299999996, 529167.9999999999 178875.9999999992)"
11593,3.683362456444794e-05,"LINESTRING (529156.9999999999 178889.9999999995, 529167.9999999999 178875.9999999992)"
11594,3.6868439531218645e-05,"LINESTRING (529137.48 178917.3900000007, 529156.9999999999 178889.9999999995)"
11595,3.707669911886718e-05,"LINESTRING (529031.25 178976.9999999999, 528988.9999999999 179090.0000000003)"
11596,3.696394250857979e-05,"LINESTRING (529047.4299999999 178933.9600000007, 529031.25 178976.9999999999)"
11597,3.717044936800816e-05,"LINESTRING (528988.9999999999 179090.0000000003, 528991 179105.9999999999)"
11598,3.7260276868985237e-05,"LINESTRING (529093.8299999998 179152.5000000007, 528991 179299.0000000005)"
11599,3.7212361709899766e-05,"LINESTRING (529080.27 179147.970000001, 529093.8299999998 179152.5000000007)"
11600,3.7208085098730864e-05,"LINESTRING (529093.8299999998 179152.5000000007, 529108.2499999999 179158.3600000001)"
11601,3.7336411547860186e-05,"LINESTRING (528939.7199999999 179314.8499999996, 528991 179299.0000000005)"
11602,3.717555976595017e-05,"LINESTRING (528999.9999999999 179114.0000000004, 529048 179085.9999999983)"
11603,3.71899185186645e-05,"LINESTRING (528991 179105.9999999999, 528999.9999999999 179114.0000000004)"
11604,3.722337239321043e-05,"LINESTRING (529010 179148.9999999999, 528999.9999999999 179114.0000000004)"
11605,3.7191049338113615e-05,"LINESTRING (529048 179085.9999999983, 529047.9999999999 179145)"
11606,3.7080476039429505e-05,"LINESTRING (529048 179085.9999999983, 529089.9999999999 178989.0000000017)"
11607,3.723886196537388e-05,"LINESTRING (529047.9999999999 179145, 529010 179148.9999999999)"
11608,3.722108700687547e-05,"LINESTRING (529080.27 179147.970000001, 529047.9999999999 179145)"
11609,3.729690392398349e-05,"LINESTRING (529010 179148.9999999999, 528874.7099999998 179162.0099999992)"
11610,3.692783595324214e-05,"LINESTRING (529047.4299999999 178933.9600000007, 529052 178920.2000000013)"
11611,3.692832306358742e-05,"LINESTRING (529068.7499999999 178928.0900000005, 529047.4299999999 178933.9600000007)"
11612,3.692235978093988e-05,"LINESTRING (529052 178920.2000000013, 529068.7499999999 178928.0900000005)"
11613,3.693228686710045e-05,"LINESTRING (529068.7499999999 178928.0900000005, 529094.5 178940.5100000002)"
11614,3.697490507382578e-05,"LINESTRING (529094.5 178940.5100000002, 529089.9999999999 178989.0000000017)"
11615,3.696080836147335e-05,"LINESTRING (529089.9999999999 178989.0000000017, 529128.2499999999 178931.0000000003)"
11616,3.692763013056332e-05,"LINESTRING (529128.2499999999 178931.0000000003, 529094.5 178940.5100000002)"
11617,3.6902376055986955e-05,"LINESTRING (529128.2499999999 178931.0000000003, 529137.48 178917.3900000007)"
11618,3.8035397230944594e-05,"LINESTRING (528939.9999999999 180245.0000000012, 528982 180278.9999999997)"
11619,3.8059570687303643e-05,"LINESTRING (528900.9999999999 180212.9999999999, 528939.9999999999 180245.0000000012)"
11620,3.8010322714159225e-05,"LINESTRING (528982 180278.9999999997, 529024.0399999999 180314.0600000005)"
11621,3.799258738184413e-05,"LINESTRING (529041.65 180328.1200000001, 529024.0399999999 180314.0600000005)"
11622,3.797404174408826e-05,"LINESTRING (529089.7699999999 180366.5199999991, 529041.65 180328.1200000001)"
11623,3.7402907379754896e-05,"LINESTRING (528874.7099999998 179162.0099999992, 528775.7499999999 179209.8499999997)"
11624,3.729997137717143e-05,"LINESTRING (528849.8399999999 179101.3799999997, 528874.7099999998 179162.0099999992)"
11625,3.7320710663036416e-05,"LINESTRING (528886.9599999998 179195.1400000007, 528874.7099999998 179162.0099999992)"
11626,3.746891578509236e-05,"LINESTRING (528775.7499999999 179209.8499999997, 528767.9499999998 179223.8000000016)"
11627,3.736833333647569e-05,"LINESTRING (528836.85 179069.5999999994, 528775.7499999999 179209.8499999997)"
11628,3.726539733389223e-05,"LINESTRING (528836.85 179069.5999999994, 528849.8399999999 179101.3799999997)"
11629,3.725397888723112e-05,"LINESTRING (528824.3999999999 179039.1300000009, 528836.85 179069.5999999994)"
11630,3.728043121376197e-05,"LINESTRING (528911.3299999998 179248.7599999993, 528886.9599999998 179195.1400000007)"
11631,3.731440179333846e-05,"LINESTRING (528939.7199999999 179314.8499999996, 528911.3299999998 179248.7599999993)"
11632,3.7379277211808e-05,"LINESTRING (528939.7199999999 179314.8499999996, 528912 179323.9999999995)"
11633,3.7354988603952765e-05,"LINESTRING (528939.7199999999 179314.8499999996, 528947 179343.0000000001)"
11634,3.766595011094386e-05,"LINESTRING (528711.9999999999 179334.0000000006, 528657.9999999999 179429.0000000008)"
11635,3.7591712336595715e-05,"LINESTRING (528699 179310.0000000012, 528711.9999999999 179334.0000000006)"
11636,3.759389576124862e-05,"LINESTRING (528711.9999999999 179334.0000000006, 528739 179324.9999999998)"
11637,3.759843008471131e-05,"LINESTRING (528721 179317, 528711.9999999999 179334.0000000006)"
11638,3.778119444033104e-05,"LINESTRING (528657.9999999999 179429.0000000008, 528592.9999999999 179517.0000000015)"
11639,3.758115474913135e-05,"LINESTRING (528699 179310.0000000012, 528721 179317)"
11640,3.755291583408093e-05,"LINESTRING (528668.9999999999 179300.9999999997, 528699 179310.0000000012)"
11641,3.757580880563096e-05,"LINESTRING (528731.78 179297.0499999997, 528721 179317)"
11642,3.7583338173784246e-05,"LINESTRING (528721 179317, 528739 179324.9999999998)"
11643,3.7571274482168273e-05,"LINESTRING (528731.78 179297.0499999997, 528739 179324.9999999998)"
11644,3.753320015559313e-05,"LINESTRING (528739 179324.9999999998, 528824 179332)"
11645,3.752053787200659e-05,"LINESTRING (528767.9499999998 179223.8000000016, 528731.78 179297.0499999997)"
11646,3.745542805476572e-05,"LINESTRING (528885 179328.9999999997, 528824 179332)"
11647,3.74088827031901e-05,"LINESTRING (528912 179323.9999999995, 528885 179328.9999999997)"
11648,3.737021714985824e-05,"LINESTRING (528912 179323.9999999995, 528947 179343.0000000001)"
11649,3.727568700684956e-05,"LINESTRING (528947 179343.0000000001, 528984 179436.9999999999)"
11650,3.719484035482747e-05,"LINESTRING (528984 179436.9999999999, 528990.8499999999 179450.7000000001)"
11651,3.7055650086148504e-05,"LINESTRING (528990.8499999999 179450.7000000001, 529143.2999999999 179559.1700000001)"
11652,3.702501542304009e-05,"LINESTRING (528680.6999999998 178690.6299999991, 528743.1999999998 178846.2499999995)"
11653,3.698048521805928e-05,"LINESTRING (528609.9999999999 178577.7499999992, 528680.6999999998 178690.6299999991)"
11654,3.708880155841004e-05,"LINESTRING (528743.1999999998 178846.2499999995, 528752.4299999999 178870.5900000018)"
11655,3.675891255144872e-05,"LINESTRING (528963.7 178741.0999999999, 528976.9999999999 178738.0000000019)"
11656,3.6812324831924745e-05,"LINESTRING (528963.7 178741.0999999999, 528910.9999999999 178780.0000000001)"
11657,3.686782335683781e-05,"LINESTRING (528898.9499999998 178791.4999999993, 528910.9999999999 178780.0000000001)"
11658,3.692995565767598e-05,"LINESTRING (528835.9999999999 178832.0000000002, 528898.9499999998 178791.4999999993)"
11659,3.7039522253825996e-05,"LINESTRING (528757.9999999999 178868.0000000008, 528835.9999999999 178832.0000000002)"
11660,3.7102447808848486e-05,"LINESTRING (528752.4299999999 178870.5900000018, 528757.9999999999 178868.0000000008)"
11661,3.714497399178126e-05,"LINESTRING (528752.4299999999 178870.5900000018, 528810.12 179005.9500000003)"
11662,3.7106338702997025e-05,"LINESTRING (528746.4999999999 178872.8, 528752.4299999999 178870.5900000018)"
11663,3.720753999602028e-05,"LINESTRING (528810.12 179005.9500000003, 528824.3999999999 179039.1300000009)"
11664,3.710420484365314e-05,"LINESTRING (528705 178892.0000000009, 528746.4999999999 178872.8)"
11665,3.710232909511631e-05,"LINESTRING (528696.1499999999 178895.5400000002, 528705 178892.0000000009)"
11666,3.712091450392792e-05,"LINESTRING (528623.0499999999 178938.7999999998, 528696.1499999999 178895.5400000002)"
11667,3.716200218393692e-05,"LINESTRING (528593.9999999999 178971, 528623.0499999999 178938.7999999998)"
11668,3.720325308572026e-05,"LINESTRING (528571 178998.9999999986, 528593.9999999999 178971)"
11669,3.7439479386870056e-05,"LINESTRING (528599.9999999998 179265.0000000006, 528613.9999999998 179279.0000000002)"
11670,3.742602598742802e-05,"LINESTRING (528567 179229.999999999, 528599.9999999998 179265.0000000006)"
11671,3.749091173162471e-05,"LINESTRING (528613.9999999998 179279.0000000002, 528668.9999999999 179300.9999999997)"
11672,3.830032557149161e-05,"LINESTRING (528492.9999999998 179886.0000000005, 528567.9999999999 179938.9999999996)"
11673,3.8310280304134685e-05,"LINESTRING (528514.9999999999 179864.000000001, 528492.9999999998 179886.0000000005)"
11674,3.8339551734260384e-05,"LINESTRING (528432.77 179878, 528492.9999999998 179886.0000000005)"
