,closeness_global,geometry
58,7.003279769230759e-07,"LINESTRING (8598010.627828028 3321248.030491142, 8597980.771940598 3321256.535817493)"
59,6.218788799798118e-07,"LINESTRING (8598010.627828028 3321248.030491142, 8598018.94339399 3321249.38677978, 8598094.41800875 3321214.03459111, 8598169.391685797 3321178.821926967, 8598318.170185244 3321108.916571521, 8598318.504143715 3321108.764465979, 8598326.508015104 3321105.025205293, 8598328.489502039 3321104.074545965, 8598369.677713633 3321084.719136755, 8598381.477579659 3321079.179971117, 8598389.559374688 3321075.390017002, 8598396.605898455 3321072.081730181, 8598408.917834137 3321066.301736784, 8598413.203634532 3321064.286344936, 8598416.02001765 3321063.09485556, 8598431.7271978 3321055.578334612, 8598454.503165618 3321044.880291867, 8598464.811350465 3321040.038289559, 8598485.093761686 3321030.506394863, 8598492.930653838 3321026.830533039, 8598493.99932095 3321026.323517695, 8598547.343620939 3321001.264308298, 8598547.911350342 3321000.998125753, 8598602.190734053 3320975.495327208, 8598604.39485997 3320974.48130044, 8598629.530800993 3320962.883374776, 8598682.374163272 3320937.824284581, 8598704.404290499 3320927.468569099, 8598756.345964903 3320903.00528294, 8598763.214377485 3320899.849142035, 8598859.505737022 3320854.61120447, 8598921.532957291 3320825.470905095, 8598982.035100538 3320797.0531538, 8598995.91664104 3320790.525445171, 8599014.41794041 3320781.830288735, 8599037.783901526 3320770.85361247, 8599050.752622202 3320764.756871239, 8599066.181503627 3320755.770203698, 8599073.973867983 3320752.297219558)"
60,3.572589424332297e-05,"LINESTRING (8598323.324277665 3325732.852256497, 8598304.132797454 3325727.729594082, 8598295.082522852 3325723.050728398, 8598262.532703744 3325702.813702251, 8598211.715356197 3325668.502122908, 8598170.482616806 3325641.354701657, 8597908.058049211 3325486.611653002, 8597888.83317315 3325474.604053039, 8597856.227694299 3325455.115500426, 8597843.02520269 3325447.22879433, 8597833.473990381 3325441.091875131, 8597821.551672915 3325432.850149249, 8597776.890293209 3325401.96274192, 8597482.58382345 3325198.444920285, 8597439.892798731 3325169.383878881, 8597429.618009731 3325162.384894087, 8597420.434151741 3325156.425616457, 8597381.839684283 3325130.67396014, 8597244.003890783 3325035.503573566, 8597239.573375048 3325032.447887633)"
61,3.6159682702063715e-05,"LINESTRING (8598323.324277665 3325732.852256497, 8598322.656360721 3325755.536545181)"
62,3.507755389581629e-05,"LINESTRING (8598393.321973477 3324496.217556324, 8598395.648550835 3324532.187028637, 8598392.375757806 3324588.366543236, 8598391.451806033 3324598.560278788, 8598390.884076629 3324606.839524969, 8598391.12897951 3324614.256618185, 8598391.752368657 3324760.152314976, 8598337.228082066 3325535.238105641, 8598336.292998344 3325548.526408323, 8598328.456106193 3325659.905222196, 8598324.927278334 3325710.04120806, 8598323.324277665 3325732.852256497)"
63,3.6137658204243994e-05,"LINESTRING (8598342.326514745 3325748.702090809, 8598323.324277665 3325732.852256497)"
64,3.5241402047201856e-05,"LINESTRING (8597200.14401141 3325079.462419306, 8597215.584024781 3325070.371408737, 8597220.448686531 3325065.705453141, 8597228.831044186 3325054.040571301, 8597232.437795689 3325048.157417379, 8597235.076067621 3325042.236228449, 8597239.573375048 3325032.447887633)"
65,3.531222386627608e-05,"LINESTRING (8597239.573375048 3325032.447887633, 8597231.502711967 3325024.688223598, 8597158.054111941 3324974.542137707, 8597111.088418776 3324942.489314927, 8597057.44355616 3324906.455339618)"
66,3.523950694566441e-05,"LINESTRING (8597239.573375048 3325032.447887633, 8597228.93123173 3325037.646357894, 8597221.216791017 3325046.83877979, 8597211.87708574 3325057.958448957, 8597207.290722718 3325062.624401839, 8597202.437192921 3325066.098509121, 8597192.774661118 3325071.271634053)"
67,1.3912868053975646e-05,"LINESTRING (8582516.579974171 3314922.532614922, 8582496.330958793 3314932.110826993, 8582464.404528834 3314952.914321851, 8582430.797174564 3314979.001088657, 8582407.865359461 3314999.133164503, 8582326.412888048 3315079.357697637, 8582295.031923592 3315107.750608207, 8582281.873959782 3315114.896356921, 8582268.448829193 3315130.074750736, 8582178.15759021 3315203.356988257, 8582057.9436721 3315315.181592378, 8582043.661381431 3315328.890496784, 8582014.640390182 3315356.219657806, 8581985.16298902 3315383.168773989, 8581979.452299144 3315390.492050501, 8581902.196572533 3315459.163800705, 8581836.985614827 3315515.647213399, 8581766.765280034 3315572.739034799, 8581751.870732166 3315584.649032746, 8581694.240631783 3315630.680007644, 8581616.116613144 3315689.178725732, 8581560.757430371 3315727.683869746, 8581500.55584975 3315790.085498804, 8581321.431657115 3315934.52896692)"
68,1.3593435895889716e-05,"LINESTRING (8578268.505754059 3316398.684554629, 8578376.318680892 3316330.46412621, 8578414.902016401 3316308.264686034, 8578506.562485121 3316255.541163529, 8578794.835438477 3316093.836719466, 8578831.693321882 3316073.158154154, 8579084.956295384 3315916.942257624, 8579173.444158616 3315878.880035249, 8579197.500300575 3315868.528244533, 8579268.054593841 3315843.035251915, 8579343.618264191 3315815.730435567, 8579430.469730908 3315784.345803794, 8579454.069462955 3315776.350780193, 8579536.768712666 3315748.311218621, 8579547.032369718 3315744.826866912, 8579690.901679618 3315696.058708766, 8579728.527667508 3315687.797661425, 8579742.899013769 3315685.694389451, 8579806.083956743 3315676.470405429, 8579869.881156916 3315667.145065424, 8579923.125269363 3315664.534985014, 8580001.794753507 3315660.670546505, 8580081.310265779 3315660.999974006, 8580115.051203439 3315663.597383438, 8580129.010667585 3315671.706372223, 8580152.966622002 3315699.378333523, 8580210.463138998 3315765.80901313, 8580294.33124336 3315865.740737999, 8580332.480432857 3315911.202508086, 8580404.526407298 3316008.550514556, 8580442.163527135 3316048.146255812, 8580484.353614148 3316083.193336262, 8580497.066299995 3316091.708042144, 8580517.78285723 3316105.58246292, 8580559.961812291 3316126.99598081, 8580641.748242177 3316159.12899279, 8580703.408108128 3316175.030807682, 8580718.035489218 3316176.956765831, 8580765.056842132 3316183.14010703, 8580815.940981373 3316185.560227008, 8580831.536842033 3316186.295132637, 8580839.674296809 3316186.675256256, 8580961.101597365 3316187.650906923, 8580974.69370719 3316187.688919288, 8581019.154711816 3316180.225827008, 8581068.524905983 3316161.853206745, 8581170.961101409 3316079.797591976, 8581271.627316935 3315971.552360035, 8581304.076948501 3315947.452932321, 8581310.277444137 3315942.840849114, 8581321.431657115 3315934.52896692)"
69,1.4017871184014829e-05,"LINESTRING (8581321.431657115 3315934.52896692, 8581262.321007505 3315834.584056851, 8581227.144048413 3315766.493214108, 8581225.518783849 3315763.350958066, 8581192.724061862 3315706.004915183, 8581125.86557569 3315585.827362908, 8581097.345522149 3315538.225441158, 8581089.408442454 3315525.428573378, 8581028.18272252 3315426.753731427, 8581025.310679656 3315421.875756738, 8580967.847558508 3315324.379986943, 8580828.531215781 3315084.716997422, 8580822.085817264 3315071.629160366)"
70,1.4421723377728728e-05,"LINESTRING (8581852.147329472 3316894.534888074, 8581796.899466192 3316770.038381973, 8581772.609553302 3316717.743859941, 8581755.867101885 3316681.69408457, 8581592.995554905 3316398.456476836, 8581545.150437763 3316315.246355305, 8581469.041301908 3316185.737618017, 8581321.431657115 3315934.52896692)"
71,2.4678656126850256e-05,"LINESTRING (8589039.289877456 3315680.651606187, 8589091.554378383 3315749.679618813, 8589106.905336164 3315772.980454724, 8589150.698423842 3315839.500193658, 8589166.639374925 3315863.713460887, 8589173.774954282 3315874.128600324, 8589183.61559727 3315878.271851485, 8589196.038852442 3315876.992131568, 8589210.165295824 3315870.986318957, 8589246.377526179 3315853.805148427, 8589260.982643371 3315846.874402261, 8589285.038785331 3315839.03138672, 8589299.588242779 3315832.379398151, 8589309.629260849 3315826.918434771, 8589316.163714956 3315822.116336569, 8589321.429126874 3315816.972138301, 8589324.468148971 3315812.157373243, 8589343.592837488 3315773.170510648, 8589349.759937279 3315753.100619908, 8589356.316655288 3315729.546411609, 8589359.389073232 3315723.604017047, 8589363.596949983 3315718.992011148, 8589374.728899064 3315710.135443848, 8589397.426943237 3315694.576281182, 8589467.313319556 3315648.355031903, 8589594.495837787 3315564.997541828, 8589640.259280454 3315533.955593811, 8589646.760338714 3315529.660407505, 8589714.598436406 3315485.061504461, 8589872.126647826 3315381.496330782, 8589880.609193025 3315375.769481385, 8589968.540458802 3315317.46218548, 8589992.741316101 3315301.688091157, 8590089.978891307 3315236.944814826, 8590278.899199134 3315112.489100723, 8590285.990250697 3315109.714421745)"
72,2.406800593785982e-05,"LINESTRING (8588482.614499846 3316366.817056294, 8588539.40970405 3316329.881263725, 8588569.644077748 3316310.216005209, 8588591.05081583 3316295.948574183, 8588606.323849965 3316283.531106655, 8588616.743354304 3316272.963597469, 8588625.737969158 3316260.698201607, 8588632.539590048 3316248.420146167, 8588670.054258443 3316180.669304365, 8588684.536924196 3316154.504165717, 8588773.893079454 3316005.927696803, 8588778.824532898 3315996.62746795, 8588881.650346544 3315803.250062465, 8588893.350025026 3315784.839949623, 8588903.624814026 3315772.283583021, 8588917.183528004 3315760.715518083, 8588979.856401322 3315719.511495251, 8589039.289877456 3315680.651606187)"
73,2.363543682879456e-05,"LINESTRING (8588887.294244727 3315272.775301577, 8588894.329636544 3315283.329349415, 8588901.320500568 3315291.818205467, 8588914.322617091 3315311.367934784, 8588926.089087268 3315333.223628457, 8588938.612529982 3315367.838052425, 8588944.267560115 3315390.707441049, 8588945.993012222 3315397.68863064, 8588947.562617043 3315426.246928778, 8588951.57011871 3315499.150687283, 8588952.716709467 3315512.17559254, 8588955.555356482 3315535.81810866, 8588956.156481732 3315540.87350741, 8588963.870922444 3315564.566755117, 8588970.260661216 3315580.227128014, 8588973.566850092 3315587.550512581, 8588986.134820603 3315609.381317732, 8588988.138571437 3315612.422175607, 8589020.38782792 3315654.48744722, 8589034.280500371 3315673.720949887, 8589039.289877456 3315680.651606187)"
74,2.5503561475627944e-05,"LINESTRING (8590285.990250697 3315109.714421745, 8590296.654657915 3315105.533399723, 8590304.135327697 3315103.176824249, 8590316.881409394 3315099.477254987, 8590322.191349104 3315098.970464759)"
75,2.9749119026544605e-05,"LINESTRING (8592472.850515382 3325594.109951933, 8592318.550569193 3325452.427426439, 8592188.451480305 3325356.722202321, 8592149.489658527 3325333.062272781, 8592045.038580315 3325269.728423801, 8591753.704340961 3325101.714500634, 8591722.356772352 3325083.646568513, 8591713.696115967 3325077.915552353, 8591572.56526554 3324993.751045905, 8591132.975728346 3324720.80964032, 8591070.814924689 3324683.559093775, 8590964.994616739 3324620.152259325, 8590923.539238369 3324595.314511399, 8590906.251321448 3324584.955954352, 8590617.655541567 3324412.018688312, 8590459.737711929 3324315.395405752, 8590427.889205612 3324295.895870115, 8590385.866097836 3324270.729086389)"
76,3.1152665909192984e-05,"LINESTRING (8592472.850515382 3325594.109951933, 8592462.620254178 3325603.315437528)"
77,3.159065222645083e-05,"LINESTRING (8592885.367152415 3326057.384544156, 8592814.835123047 3326006.004599141, 8592778.789871929 3325971.514717612, 8592752.073194139 3325945.939006506, 8592632.493797127 3325795.262673149, 8592483.581714295 3325607.639228412, 8592472.850515382 3325594.109951933)"
78,3.0483050955111854e-05,"LINESTRING (8593045.734010853 3325116.295656702, 8593043.262718156 3325122.242237108, 8593037.585424125 3325134.186123037, 8593028.446093932 3325141.210451611, 8592995.384205166 3325155.804330216, 8592932.232658038 3325182.900044703, 8592889.174279001 3325202.540351375, 8592869.960534889 3325212.620442543, 8592862.301753923 3325218.820653351, 8592835.12866622 3325241.643540082, 8592809.246884611 3325266.558569402, 8592781.94021352 3325296.165038868, 8592720.258083671 3325351.94203096, 8592575.87670411 3325495.474714193, 8592548.425317682 3325521.759621326, 8592538.785049777 3325530.99041626, 8592497.262879713 3325572.110642288, 8592472.850515382 3325594.109951933)"
79,2.8307825152874623e-05,"LINESTRING (8590385.866097836 3324270.729086389, 8590370.080994043 3324261.283630708, 8590334.514416734 3324239.98383576)"
80,3.335474723118311e-05,"LINESTRING (8598729.106085507 3324008.705754011, 8598741.86329915 3324005.003714513, 8598755.956346685 3323994.417408618, 8598762.757967573 3323983.856467518, 8598766.17547594 3323972.078429036, 8598766.576226108 3323962.303552473, 8598763.381356722 3323949.904303022, 8598761.110439109 3323945.175348961)"
81,3.3471492740219366e-05,"LINESTRING (8598687.984665606 3323989.916646382, 8598694.352140479 3323997.447500105, 8598704.471082194 3324004.496585897, 8598715.146621361 3324008.185947031, 8598729.106085507 3324008.705754011)"
82,3.340513562495311e-05,"LINESTRING (8598655.04522828 3324082.036775692, 8598688.775033992 3324033.022600647, 8598696.200044028 3324026.848298055, 8598705.662200745 3324018.366560552, 8598729.106085507 3324008.705754011)"
83,3.2415551439957344e-05,"LINESTRING (8598761.110439109 3323945.175348961, 8598764.73945451 3323928.959993751, 8598774.079159785 3323907.331098745, 8598785.567331236 3323885.169758562, 8598854.44070019 3323774.984832234, 8598893.814404085 3323712.000692574, 8598997.330398573 3323546.364475386, 8599024.358770937 3323502.841729735, 8599066.526594048 3323412.627251357, 8599071.97011715 3323400.976494073, 8599137.526165279 3323254.842125951, 8599161.248348765 3323220.169202718, 8599188.254457233 3323180.89446114)"
84,3.3340417197738544e-05,"LINESTRING (8598761.110439109 3323945.175348961, 8598754.052783392 3323935.844227366, 8598744.17874456 3323928.465546167, 8598729.1728772 3323923.609818331, 8598713.821919421 3323924.408541064)"
85,3.358255622170611e-05,"LINESTRING (8598687.984665606 3323989.916646382, 8598688.018061455 3324006.601169788, 8598677.954779487 3324025.035310363, 8598631.812850552 3324100.724586748)"
86,3.351638985285113e-05,"LINESTRING (8598683.387170639 3323980.839057314, 8598687.984665606 3323989.916646382)"
87,3.397212699114481e-05,"LINESTRING (8598631.812850552 3324100.724586748, 8598564.464558624 3324203.368553529, 8598405.110707551 3324459.259246531, 8598354.026193226 3324547.528285349, 8598319.261116253 3324609.628858686)"
88,3.342679026785486e-05,"LINESTRING (8597077.425404759 3323700.020047527, 8597033.788164368 3323694.631930253, 8596957.745820208 3323683.399297475, 8596759.608258544 3323660.414266906, 8596600.744213233 3323639.280244543, 8596517.421574375 3323628.187114843, 8596512.612572374 3323627.540544137, 8596495.268995706 3323625.512087234, 8596477.168446504 3323623.394885669, 8596240.135854758 3323596.961589044, 8596070.618534178 3323578.058961591, 8596056.770389523 3323577.3870377)"
89,3.197232537259894e-05,"LINESTRING (8597077.425404759 3323700.020047527, 8597074.831660625 3323715.575871277, 8597072.026409455 3323732.399508758, 8597070.111714214 3323766.718780833, 8597070.434540737 3323805.703654069, 8597063.087454345 3323910.120286047, 8597064.367628489 3324026.150995066, 8597059.002029032 3324133.80233012, 8597053.235679409 3324255.781180419, 8597047.781024361 3324371.016149546, 8597042.715987531 3324477.947586596, 8597029.246329144 3324762.65006524, 8597022.244333172 3324870.776474864, 8597020.852839537 3324884.710746496)"
90,3.3111555132482275e-05,"LINESTRING (8597085.651915129 3323658.930954104, 8597083.403261416 3323687.976023681, 8597077.425404759 3323700.020047527)"
91,3.312266353342613e-05,"LINESTRING (8597140.276389262 3323714.675737542, 8597092.242028983 3323702.099227482, 8597077.425404759 3323700.020047527)"
92,3.446458129528311e-05,"LINESTRING (8596056.770389523 3323577.3870377, 8595874.373403858 3323554.097923067, 8595711.568648573 3323534.738956737, 8595327.226974661 3323491.419092683, 8595308.670015544 3323491.938879504)"
93,3.1068786572900713e-05,"LINESTRING (8597753.869422512 3320859.808045759, 8597850.717379503 3321045.945025594, 8597879.749502702 3321108.675737746, 8597935.420380048 3321232.959218278, 8598003.692623753 3321352.959471849, 8598025.945389962 3321392.076720373, 8598117.694914272 3321574.164839463, 8598135.183206275 3321613.206681215, 8598137.776950411 3321618.150299201, 8598145.357807735 3321645.872621707, 8598147.484010009 3321688.742828783, 8598146.994204249 3321859.046151059, 8598146.381947052 3321905.973433129)"
94,3.068449800843963e-05,"LINESTRING (8597691.252208943 3320692.952425905, 8597709.909355599 3320759.243188745, 8597753.869422512 3320859.808045759)"
95,3.162817810508594e-05,"LINESTRING (8598146.381947052 3321905.973433129, 8598145.101772908 3322002.363754722, 8598141.806715978 3322218.306463856, 8598143.9440502 3322287.697895515, 8598149.331913555 3322320.973965927, 8598154.719776912 3322349.128755505, 8598163.269113803 3322380.135855061, 8598171.840714594 3322401.597475192, 8598183.607184773 3322426.798760181, 8598214.910225581 3322484.528643875)"
96,1.677163091615646e-06,"LINESTRING (8599147.021717841 3323434.559607712, 8599145.285133785 3323440.746313602, 8599145.48550887 3323447.161220694, 8599147.622843092 3323453.221155525, 8599151.49676137 3323458.342943598, 8599156.728777438 3323462.057508952, 8599162.851349432 3323464.009874774, 8599169.274484051 3323464.022552475, 8599175.397056045 3323462.095542049, 8599181.096613973 3323457.949935039, 8599185.104115641 3323452.168907229, 8599186.974283088 3323445.386344906, 8599186.484477328 3323438.362910172, 8599184.013184635 3323432.379048122, 8599179.849835677 3323427.447435022, 8599174.37291673 3323424.011787897, 8599168.105629399 3323422.414402451, 8599161.660230882 3323422.794732303, 8599155.626714479 3323425.114744626, 8599150.583941547 3323429.171597749, 8599147.021717841 3323434.559607712)"
97,1.677163091615646e-06,"LINESTRING (8599147.021717841 3323434.559607712, 8599093.621758107 3323410.662215411, 8599083.948094359 3323406.339137347, 8599071.97011715 3323400.976494073, 8599060.370626207 3323395.791339865)"
98,3.3354385646787636e-05,"LINESTRING (8597118.012491101 3323723.89260275, 8597254.623770203 3323762.18006154, 8597315.036857856 3323778.154331829, 8597342.722015217 3323785.469539775, 8597450.501546204 3323808.632278417, 8597516.09099018 3323820.042509296, 8597546.525738962 3323824.644638518, 8597561.197647849 3323826.635091592, 8597635.570199648 3323836.080239216, 8597683.42644874 3323842.495336585, 8597692.554646984 3323843.72510857, 8597705.957513675 3323845.525393534, 8597717.757379699 3323847.110151625, 8597772.381853832 3323855.186081787, 8597954.15545035 3323882.101658304, 8598054.454311553 3323896.96039835, 8598105.939576045 3323901.448451076, 8598192.557271833 3323905.125105566, 8598259.460285798 3323916.015615675, 8598294.815356074 3323916.903084878)"
99,3.359060582037849e-05,"LINESTRING (8597089.770736288 3323717.363460989, 8597118.012491101 3323723.89260275)"
100,3.314275497438141e-05,"LINESTRING (8598295.594592508 3323907.508592466, 8598294.859883871 3323909.790654791, 8598294.481397603 3323912.148786272, 8598294.459133705 3323914.544952559, 8598294.815356074 3323916.903084878)"
101,3.315001745426888e-05,"LINESTRING (8598294.815356074 3323916.903084878, 8598296.095530218 3323920.452962278, 8598298.188336644 3323923.597140193, 8598300.982455865 3323926.132768083, 8598304.29977669 3323927.933064179, 8598307.951055987 3323928.88392489, 8598311.713654775 3323928.921959319, 8598315.353802126 3323928.072523746, 8598318.693386849 3323926.3863309, 8598321.520901915 3323923.939449929, 8598323.702763934 3323920.896697019)"
